stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station,wheelchair_boarding,platform_code,NVBW_HST_DHID
"de:03404:71612::1","","Osnabrück Hbf","52.2726609","8.0612028","","","","0","","de:03404:71612"
"de:03404:71612::4","","Osnabrück Hbf","52.272573","8.0614903","","","","0","","de:03404:71612"
"de:03404:71612::5","","Osnabrück Hbf","52.272496","8.0617418","","","","0","","de:03404:71612"
"de:03459:38878:90:1","","Hasbergen","52.2417305","7.9534319","","","","0","","de:03459:38878"
"de:03459:38878:91:2","","Hasbergen","52.241725","7.954456","","","","0","","de:03459:38878"
"de:03459:38878:91:4","","Hasbergen","52.2416314","7.954456","","","","0","","de:03459:38878"
"de:03459:60430:90:1","","Natrup-Hagen","52.2094133","7.9105104","","","","0","","de:03459:60430"
"de:03459:60430:91:2","","Natrup-Hagen","52.2094243","7.9104655","","","","0","","de:03459:60430"
"de:04452:4467:0:02","","Gladbeck, Innovationszentrum","51.5718131","6.9382638","","","","0","","de:05562:4467"
"de:05111:18001:0:3","","D-Moorenstraße","51.1984354","6.7823971","","0","de:05111:18001_Parent","0","","de:05111:18001"
"de:05111:18001:0:4","","D-Moorenstraße","51.1984354","6.7823971","","0","de:05111:18001_Parent","0","","de:05111:18001"
"de:05111:18001:1:1","","D-Moorenstraße","51.1991503","6.7822264","","0","de:05111:18001_Parent","0","","de:05111:18001"
"de:05111:18001:2:2","","D-Moorenstraße","51.1979794","6.7826846","","0","de:05111:18001_Parent","0","","de:05111:18001"
"de:05111:18001:3:3","","D-Moorenstraße","51.1983059","6.7830439","","0","de:05111:18001_Parent","0","","de:05111:18001"
"de:05111:18001:4:4","","D-Moorenstraße","51.1983453","6.7816515","","0","de:05111:18001_Parent","0","","de:05111:18001"
"de:05111:18001:5:5","","D-Moorenstraße","51.1980639","6.7827205","","0","de:05111:18001_Parent","0","","de:05111:18001"
"de:05111:18001_Parent","","D-Moorenstraße","51.1984354","6.7823971","","1","","","","de:05111:18001"
"de:05111:18002:0:1","","D-Am Steinberg","51.1998595","6.7812024","","","","0","","de:05111:18002"
"de:05111:18002:1:1","","D-Am Steinberg","51.199837","6.7813281","","","","0","","de:05111:18002"
"de:05111:18002:2:2","","D-Am Steinberg","51.1998539","6.7808341","","","","0","","de:05111:18002"
"de:05111:18003:1:1","","D-Kopernikusstraße","51.2026682","6.7815797","","","","0","","de:05111:18003"
"de:05111:18003:2:2","","D-Kopernikusstraße","51.2030116","6.7804837","","","","0","","de:05111:18003"
"de:05111:18003:3:3","","D-Kopernikusstraße","51.201824","6.7808251","","","","0","","de:05111:18003"
"de:05111:18004:1:1","","D-Auf'm Hennekamp","51.2023924","6.7841758","","0","de:05111:18004_Parent","0","","de:05111:18004"
"de:05111:18004:2:2","","D-Auf'm Hennekamp","51.2027414","6.7835649","","0","de:05111:18004_Parent","0","","de:05111:18004"
"de:05111:18004:3:3","","D-Auf'm Hennekamp","51.204171","6.7852268","","0","de:05111:18004_Parent","0","","de:05111:18004"
"de:05111:18004:4:4","","D-Auf'm Hennekamp","51.203884","6.784571","","0","de:05111:18004_Parent","0","","de:05111:18004"
"de:05111:18004_Parent","","D-Auf'm Hennekamp","51.2035463","6.7840231","","1","","","","de:05111:18004"
"de:05111:18005:1:1","","D-Redinghovenstraße","51.2056625","6.7880206","","","","0","","de:05111:18005"
"de:05111:18005:2:2","","D-Redinghovenstraße","51.2061522","6.7886853","","","","0","","de:05111:18005"
"de:05111:18006:2:1","","D-Volksgarten","51.2087354","6.7930871","","0","de:05111:18006_Parent","0","","de:05111:18006"
"de:05111:18006:2:2","","D-Volksgarten","51.208651","6.7927906","","0","de:05111:18006_Parent","0","","de:05111:18006"
"de:05111:18006:98:91","","D-Volksgarten","51.2099848","6.7919552","","0","de:05111:18006_Parent","0","","de:05111:18006"
"de:05111:18006:98:92","","D-Volksgarten S","51.2100467","6.792036","","0","de:05111:18006_Parent","0","","de:05111:18006"
"de:05111:18006_Parent","","D-Volksgarten S","51.2088761","6.7932039","","1","","","","de:05111:18006"
"de:05111:18007:1:1","","D-Kruppstraße","51.2116899","6.7967522","","0","de:05111:18007_Parent","0","","de:05111:18007"
"de:05111:18007:2:2","","D-Kruppstraße","51.2115605","6.7965186","","0","de:05111:18007_Parent","0","","de:05111:18007"
"de:05111:18007:3:3","","D-Kruppstraße","51.2112285","6.7945423","","0","de:05111:18007_Parent","0","","de:05111:18007"
"de:05111:18007:4:4","","D-Kruppstraße","51.2112172","6.7948747","","0","de:05111:18007_Parent","0","","de:05111:18007"
"de:05111:18007:5:5","","D-Kruppstraße","51.2115999","6.7967612","","0","de:05111:18007_Parent","0","","de:05111:18007"
"de:05111:18007:6:6","","D-Kruppstraße","51.2114029","6.7962491","","0","de:05111:18007_Parent","0","","de:05111:18007"
"de:05111:18007_Parent","","D-Kruppstraße","51.2110709","6.7959437","","1","","","","de:05111:18007"
"de:05111:18008:1:1","","D-Fichtenstraße","51.2185999","6.8067145","","","","0","","de:05111:18008"
"de:05111:18008:2:2","","D-Fichtenstraße","51.2192301","6.8071727","","","","0","","de:05111:18008"
"de:05111:18008:4:4","","D-Fichtenstraße","51.2187856","6.8068223","","","","0","","de:05111:18008"
"de:05111:18009:1:3","","D-Kettwiger Straße","51.2213513","6.8094723","","0","de:05111:18009_Parent","0","","de:05111:18009"
"de:05111:18009:1:4","","D-Kettwiger Straße","51.221205","6.8092388","","0","de:05111:18009_Parent","0","","de:05111:18009"
"de:05111:18009:1:5","","D-Kettwiger Straße","51.2211206","6.8083944","","0","de:05111:18009_Parent","0","","de:05111:18009"
"de:05111:18009:1:6","","D-Kettwiger Straße","51.221295","6.809634","","0","de:05111:18009_Parent","0","","de:05111:18009"
"de:05111:18009:1:7","","D-Kettwiger Straße","51.2206536","6.8092837","","0","de:05111:18009_Parent","0","","de:05111:18009"
"de:05111:18009:10:1","","D-Kettwiger Straße","51.2205861","6.8096879","","0","de:05111:18009_Parent","0","","de:05111:18009"
"de:05111:18009:10:2","","D-Kettwiger Straße","51.2203498","6.8100832","","0","de:05111:18009_Parent","0","","de:05111:18009"
"de:05111:18009_Parent","","D-Kettwiger Straße U","51.2208674","6.8088345","","1","","","","de:05111:18009"
"de:05111:18010:2:4","","D-Flingern S","51.2270728","6.8100832","","0","de:05111:18010_Parent","0","","de:05111:18010"
"de:05111:18010:3:3","","D-Flingern S","51.2274553","6.8118888","","0","de:05111:18010_Parent","0","","de:05111:18010"
"de:05111:18010:4:1","","D-Flingern S","51.2268084","6.8115385","","0","de:05111:18010_Parent","0","","de:05111:18010"
"de:05111:18010:4:2","","D-Flingern S","51.2266903","6.8114936","","0","de:05111:18010_Parent","0","","de:05111:18010"
"de:05111:18010:98:1","","D-Flingern S","51.2261952","6.8103437","","0","de:05111:18010_Parent","0","","de:05111:18010"
"de:05111:18010:98:2","","D-Flingern S","51.2262683","6.8103437","","0","de:05111:18010_Parent","0","","de:05111:18010"
"de:05111:18010_Parent","","D-Flingern S","51.2269828","6.8115295","","1","","","","de:05111:18010"
"de:05111:18011:1:1","","D-Schumannstraße","51.2354879","6.806463","","","","0","","de:05111:18011"
"de:05111:18011:2:2","","D-Schumannstraße","51.2354148","6.8065079","","","","0","","de:05111:18011"
"de:05111:18012:1:1","","D-Zoo S","51.2363203","6.796321","","0","de:05111:18012_Parent","0","","de:05111:18012"
"de:05111:18012:1:2","","D-Zoo S","51.2362697","6.7970486","","0","de:05111:18012_Parent","0","","de:05111:18012"
"de:05111:18012:2:3","","D-Zoo S","51.2356791","6.79739","","0","de:05111:18012_Parent","0","","de:05111:18012"
"de:05111:18012:98:1","","D-Zoo S","51.2370234","6.796851","","0","de:05111:18012_Parent","0","","de:05111:18012"
"de:05111:18012:98:2","","D-Zoo S","51.2370234","6.7969947","","0","de:05111:18012_Parent","0","","de:05111:18012"
"de:05111:18012_Parent","","D-Zoo S","51.2362753","6.7971744","","1","","","","de:05111:18012"
"de:05111:18013:1:1","","D-Tußmannstraße","51.2364666","6.7932039","","","","0","","de:05111:18013"
"de:05111:18013:2:2","","D-Tußmannstraße","51.2364159","6.7932488","","","","0","","de:05111:18013"
"de:05111:18014:1:1","","D-Stockkampstraße","51.2370402","6.7895926","","0","de:05111:18014_Parent","0","","de:05111:18014"
"de:05111:18014:2:2","","D-Stockkampstraße","51.2367084","6.7896645","","0","de:05111:18014_Parent","0","","de:05111:18014"
"de:05111:18014:3:3","","D-Stockkampstraße","51.2369446","6.7898621","","0","de:05111:18014_Parent","0","","de:05111:18014"
"de:05111:18014:4:4","","D-Stockkampstraße","51.2368996","6.7893052","","0","de:05111:18014_Parent","0","","de:05111:18014"
"de:05111:18014_Parent","","D-Stockkampstraße","51.2369165","6.7896106","","1","","","","de:05111:18014"
"de:05111:18015:0:1","","D-Marienhospital","51.2353192","6.783017","","0","de:05111:18015_Parent","0","","de:05111:18015"
"de:05111:18015:0:2","","D-Marienhospital","51.2356679","6.78352","","0","de:05111:18015_Parent","0","","de:05111:18015"
"de:05111:18015:0:3","","D-Marienhospital","51.2349254","6.78299","","0","de:05111:18015_Parent","0","","de:05111:18015"
"de:05111:18015:0:4","","D-Marienhospital","51.2352179","6.782451","","0","de:05111:18015_Parent","0","","de:05111:18015"
"de:05111:18015_Parent","","D-Marienhospital","51.2350998","6.7827565","","1","","","","de:05111:18015"
"de:05111:18016:1:1","","D-Gräulinger Str./G'heim, Krhs","51.2448012","6.8568495","","","","0","","de:05111:18016"
"de:05111:18016:2:2","","D-Gräulinger Str./G'heim, Krhs","51.2448181","6.8568944","","","","0","","de:05111:18016"
"de:05111:18017:1:1","","D-Sternstraße","51.2333393","6.7791093","","","","0","","de:05111:18017"
"de:05111:18017:2:2","","D-Sternstraße","51.2325462","6.7795854","","","","0","","de:05111:18017"
"de:05111:18017:3:3","","D-Sternstraße","51.233193","6.7797022","","","","0","","de:05111:18017"
"de:05111:18018:1:1","","D-Paul-Klee-Weg","51.2930191","6.7355769","","","","0","","de:05111:18018"
"de:05111:18018:2:2","","D-Paul-Klee-Weg","51.2930247","6.7357027","","","","0","","de:05111:18018"
"de:05111:18019:1:1","","D-Wehrhahn S","51.229908","6.7977763","","0","de:05111:18019_Parent","0","","de:05111:18019"
"de:05111:18019:2:2","","D-Wehrhahn S","51.2298911","6.7980278","","0","de:05111:18019_Parent","0","","de:05111:18019"
"de:05111:18019:98:1","","D-Wehrhahn S","51.2287548","6.797947","","0","de:05111:18019_Parent","0","","de:05111:18019"
"de:05111:18019:98:2","","D-Wehrhahn S","51.2286479","6.7981536","","0","de:05111:18019_Parent","0","","de:05111:18019"
"de:05111:18019_Parent","","D-Wehrhahn S","51.2298461","6.7978032","","1","","","","de:05111:18019"
"de:05111:18021:1:1","","D-Karolingerplatz","51.204475","6.7803041","","","","0","","de:05111:18021"
"de:05111:18021:2:2","","D-Karolingerplatz","51.2052123","6.7801783","","","","0","","de:05111:18021"
"de:05111:18022:0:1","","D-Kittelbachstraße","51.2944515","6.73873","","","","0","","de:05111:18022"
"de:05111:18022:0:2","","D-Kittelbachstraße","51.2952098","6.7388288","","","","0","","de:05111:18022"
"de:05111:18023:0:1","","D-Alte Landstraße","51.2885642","6.7393499","","0","de:05111:18023_Parent","0","","de:05111:18023"
"de:05111:18023:0:2","","D-Alte Landstraße","51.2896091","6.7388558","","0","de:05111:18023_Parent","0","","de:05111:18023"
"de:05111:18023:3:3","","D-Alte Landstraße","51.2873563","6.738182","","0","de:05111:18023_Parent","0","","de:05111:18023"
"de:05111:18023:4:4","","D-Alte Landstraße","51.2873731","6.7383078","","0","de:05111:18023_Parent","0","","de:05111:18023"
"de:05111:18023_Parent","","D-Alte Landstraße","51.2890361","6.7390893","","1","","","","de:05111:18023"
"de:05111:18024:1:1","","D-Curt-Beckmann-Straße","51.2869012","6.7279592","","","","0","","de:05111:18024"
"de:05111:18024:2:2","","D-Curt-Beckmann-Straße","51.2868057","6.7278784","","","","0","","de:05111:18024"
"de:05111:18025:0:1","","D-Speditionstraße","51.2136201","6.7493391","","0","de:05111:18025_Parent","0","","de:05111:18025"
"de:05111:18025:0:2","","D-Speditionstraße","51.2134344","6.7497344","","0","de:05111:18025_Parent","0","","de:05111:18025"
"de:05111:18025:0:3","","D-Speditionstraße","51.2136989","6.7493301","","0","de:05111:18025_Parent","0","","de:05111:18025"
"de:05111:18025:0:4","","D-Speditionstraße","51.2133725","6.7496446","","0","de:05111:18025_Parent","0","","de:05111:18025"
"de:05111:18025_Parent","","D-Speditionstraße","51.2135244","6.7495457","","1","","","","de:05111:18025"
"de:05111:18026:0:1","","D-Sportpark Nord / Europaplatz","51.264344","6.7370861","","","","0","","de:05111:18026"
"de:05111:18027:0:1","","D-Mörikestraße","51.264462","6.7455482","","","","0","","de:05111:18027"
"de:05111:18027:0:2","","D-Mörikestraße","51.2645014","6.7454584","","","","0","","de:05111:18027"
"de:05111:18028:2:7","","D-Freiligrathplatz","51.2658616","6.7514052","","0","de:05111:18028_Parent","0","","de:05111:18028"
"de:05111:18028:3:1","","D-Freiligrathplatz","51.265204","6.751019","","0","de:05111:18028_Parent","0","","de:05111:18028"
"de:05111:18028:3:2","","D-Freiligrathplatz","51.2652995","6.7502913","","0","de:05111:18028_Parent","0","","de:05111:18028"
"de:05111:18028:4:8","","D-Freiligrathplatz","51.2644171","6.7532288","","0","de:05111:18028_Parent","0","","de:05111:18028"
"de:05111:18028:5:5","","D-Freiligrathplatz","51.2665474","6.7534265","","0","de:05111:18028_Parent","0","","de:05111:18028"
"de:05111:18028:5:9","","D-Freiligrathplatz","51.2661876","6.753112","","0","de:05111:18028_Parent","0","","de:05111:18028"
"de:05111:18028:6:6","","D-Freiligrathplatz","51.2660584","6.7528785","","0","de:05111:18028_Parent","0","","de:05111:18028"
"de:05111:18028:7:3","","D-Freiligrathplatz","51.2661427","6.7525102","","0","de:05111:18028_Parent","0","","de:05111:18028"
"de:05111:18028:8:4","","D-Freiligrathplatz","51.2660359","6.752609","","0","de:05111:18028_Parent","0","","de:05111:18028"
"de:05111:18028_Parent","","D-Freiligrathplatz","51.2656537","6.7526809","","1","","","","de:05111:18028"
"de:05111:18029:1:3","","D-Nordstraße","51.2354654","6.7783727","","0","de:05111:18029_Parent","0","","de:05111:18029"
"de:05111:18029:2:1","","D-Nordstraße U","51.2344755","6.7785254","","0","de:05111:18029_Parent","0","","de:05111:18029"
"de:05111:18029:2:2","","D-Nordstraße U","51.2344248","6.7783817","","0","de:05111:18029_Parent","0","","de:05111:18029"
"de:05111:18029:3:4","","D-Nordstraße","51.2355948","6.7784625","","0","de:05111:18029_Parent","0","","de:05111:18029"
"de:05111:18029_Parent","","D-Nordstraße U","51.2349929","6.7781211","","1","","","","de:05111:18029"
"de:05111:18030:0:1","","D-Nordpark/Aquazoo","51.2562771","6.7556183","","","","0","","de:05111:18030"
"de:05111:18030:0:2","","D-Nordpark/Aquazoo","51.2563839","6.7556453","","","","0","","de:05111:18030"
"de:05111:18030:0:3","","D-Nordpark/Aquazoo","51.2584078","6.7552141","","","","0","","de:05111:18030"
"de:05111:18031:0:1","","D-Reeser Platz","51.2530893","6.7593553","","","","0","","de:05111:18031"
"de:05111:18031:0:2","","D-Reeser Platz","51.253511","6.758457","","","","0","","de:05111:18031"
"de:05111:18032:1:1","","D-Ubierstraße","51.1966735","6.7726863","","","","0","","de:05111:18032"
"de:05111:18032:2:2","","D-Ubierstraße","51.1967635","6.7734409","","","","0","","de:05111:18032"
"de:05111:18033:1:1","","D-Kennedydamm","51.2437384","6.7716084","","","","0","","de:05111:18033"
"de:05111:18033:1:2","","D-Kennedydamm","51.2430691","6.7724528","","","","0","","de:05111:18033"
"de:05111:18034:1:1","","D-ERGO-Platz/Klever Str. U","51.2388962","6.7752555","","0","de:05111:18034_Parent","0","","de:05111:18034"
"de:05111:18034:1:2","","D-ERGO-Platz/Klever Str. U","51.2389469","6.7751028","","0","de:05111:18034_Parent","0","","de:05111:18034"
"de:05111:18034:2:3","","D-ERGO-Pl./Klever Str.","51.2378389","6.7756687","","0","de:05111:18034_Parent","0","","de:05111:18034"
"de:05111:18034:3:4","","D-ERGO-Pl./Klever Str.","51.2379795","6.776082","","0","de:05111:18034_Parent","0","","de:05111:18034"
"de:05111:18034_Parent","","D-ERGO-Platz/Klever Str. U","51.2380076","6.7758394","","1","","","","de:05111:18034"
"de:05111:18035:1:1","","D-Venloer Straße","51.2376083","6.7793878","","0","de:05111:18035_Parent","0","","de:05111:18035"
"de:05111:18035:2:2","","D-Venloer Straße","51.2380864","6.7797112","","0","de:05111:18035_Parent","0","","de:05111:18035"
"de:05111:18035:3:3","","D-Venloer Straße","51.2371752","6.7789925","","0","de:05111:18035_Parent","0","","de:05111:18035"
"de:05111:18035:4:4","","D-Venloer Straße","51.2372146","6.7787589","","0","de:05111:18035_Parent","0","","de:05111:18035"
"de:05111:18035_Parent","","D-Venloer Straße","51.2371977","6.7792261","","1","","","","de:05111:18035"
"de:05111:18036:1:7","","D-Heinrich-Heine-Allee","51.2255145","6.7788847","","0","de:05111:18036_Parent","0","","de:05111:18036"
"de:05111:18036:10:9","","D-Heinrich-Heine-Allee","51.2292049","6.777142","","0","de:05111:18036_Parent","0","","de:05111:18036"
"de:05111:18036:2:8","","D-Heinrich-Heine-Allee","51.2268984","6.7770791","","0","de:05111:18036_Parent","0","","de:05111:18036"
"de:05111:18036:4:5","","D-Heinrich-Heine-Allee","51.2255539","6.7777439","","0","de:05111:18036_Parent","0","","de:05111:18036"
"de:05111:18036:4:6","","D-Heinrich-Heine-Allee","51.2257058","6.777654","","0","de:05111:18036_Parent","0","","de:05111:18036"
"de:05111:18036:7:1","","D-Heinrich-Heine-Allee U","51.2260546","6.7769354","","0","de:05111:18036_Parent","0","","de:05111:18036"
"de:05111:18036:7:3","","D-Heinrich-Heine-Allee","51.2259758","6.777115","","0","de:05111:18036_Parent","0","","de:05111:18036"
"de:05111:18036:8:2","","D-Heinrich-Heine-Allee U","51.2260658","6.7768545","","0","de:05111:18036_Parent","0","","de:05111:18036"
"de:05111:18036:8:4","","D-Heinrich-Heine-Allee","51.2260883","6.7766928","","0","de:05111:18036_Parent","0","","de:05111:18036"
"de:05111:18036_Parent","","D-Heinrich-Heine-Allee U","51.2263977","6.7768276","","1","","","","de:05111:18036"
"de:05111:18037:0:1","","D-Elsässer Straße","51.2678345","6.7743303","","","","0","","de:05111:18037"
"de:05111:18037:0:2","","D-Elsässer Straße","51.2677727","6.7743752","","","","0","","de:05111:18037"
"de:05111:18038:0:1","","D-An der Piwipp","51.2630118","6.7757406","","","","0","","de:05111:18038"
"de:05111:18038:0:2","","D-An der Piwipp","51.2631411","6.7758125","","","","0","","de:05111:18038"
"de:05111:18038:0:2a","","D-An der Piwipp","51.2631467","6.7756328","","","","0","","de:05111:18038"
"de:05111:18039:0:1","","D-Großmarkt","51.2594703","6.7779145","","","","0","","de:05111:18039"
"de:05111:18039:0:2","","D-Großmarkt","51.2603135","6.7773127","","","","0","","de:05111:18039"
"de:05111:18039:0:3","","D-Großmarkt","51.259757","6.7777618","","","","0","","de:05111:18039"
"de:05111:18040:0:1","","D-Tannenstraße","51.2511271","6.7816425","","","","0","","de:05111:18040"
"de:05111:18040:0:2","","D-Tannenstraße","51.251099","6.7816964","","","","0","","de:05111:18040"
"de:05111:18041:0:1","","D-Spichernplatz","51.2470449","6.7834482","","0","de:05111:18041_Parent","0","","de:05111:18041"
"de:05111:18041:0:2","","D-Spichernplatz","51.2473148","6.7835829","","0","de:05111:18041_Parent","0","","de:05111:18041"
"de:05111:18041:0:3","","D-Spichernplatz","51.2480626","6.7830529","","0","de:05111:18041_Parent","0","","de:05111:18041"
"de:05111:18041:0:4","","D-Spichernplatz","51.2480233","6.7833583","","0","de:05111:18041_Parent","0","","de:05111:18041"
"de:05111:18041:0:5","","D-Spichernplatz","51.2469718","6.783547","","0","de:05111:18041_Parent","0","","de:05111:18041"
"de:05111:18041_Parent","","D-Spichernplatz","51.2476465","6.7835021","","1","","","","de:05111:18041"
"de:05111:18042:0:1","","D-Essener Straße","51.2444132","6.7829271","","","","0","","de:05111:18042"
"de:05111:18042:0:2","","D-Essener Straße","51.2442838","6.7829541","","","","0","","de:05111:18042"
"de:05111:18043:20:1","","D-Dreieck","51.2399311","6.7812113","","","","0","","de:05111:18043"
"de:05111:18043:21:2","","D-Dreieck","51.240426","6.7818222","","","","0","","de:05111:18043"
"de:05111:18043:22:3","","D-Dreieck","51.240336","6.782451","","","","0","","de:05111:18043"
"de:05111:18044:1:1","","D-Münsterplatz","51.2436709","6.7862329","","0","de:05111:18044_Parent","0","","de:05111:18044"
"de:05111:18044:2:2","","D-Münsterplatz","51.2438115","6.7865743","","0","de:05111:18044_Parent","0","","de:05111:18044"
"de:05111:18044:3:3","","D-Münsterplatz","51.2436765","6.7870504","","0","de:05111:18044_Parent","0","","de:05111:18044"
"de:05111:18044:4:4","","D-Münsterplatz","51.2443513","6.7866192","","0","de:05111:18044_Parent","0","","de:05111:18044"
"de:05111:18044_Parent","","D-Münsterplatz","51.2439745","6.7868528","","1","","","","de:05111:18044"
"de:05111:18045:0:1","","D-Merziger Straße","51.2502387","6.7863587","","","","0","","de:05111:18045"
"de:05111:18046:0:1","","D-Straßburger Straße","51.2515263","6.7871043","","","","0","","de:05111:18046"
"de:05111:18046:0:2","","D-Straßburger Straße","51.2509921","6.787805","","","","0","","de:05111:18046"
"de:05111:18047:0:1","","D-Alter Schlachthof","51.2494965","6.789422","","","","0","","de:05111:18047"
"de:05111:18047:0:2","","D-Alter Schlachthof","51.2489792","6.7896106","","","","0","","de:05111:18047"
"de:05111:18048:1:1","","D-Rather Str./Hochschule HSD","51.2457684","6.7902215","","0","de:05111:18048_Parent","0","","de:05111:18048"
"de:05111:18048:2:2","","D-Rather Str./Hochschule HSD","51.245521","6.7896375","","0","de:05111:18048_Parent","0","","de:05111:18048"
"de:05111:18048:3:3","","D-Rather Str./Hochschule HSD","51.2458303","6.7896465","","0","de:05111:18048_Parent","0","","de:05111:18048"
"de:05111:18048:4:4","","D-Rather Str./Hochschule HSD","51.2453691","6.7901676","","0","de:05111:18048_Parent","0","","de:05111:18048"
"de:05111:18048:5:5","","D-Rather Str./Hochschule HSD","51.2459146","6.7897274","","0","de:05111:18048_Parent","0","","de:05111:18048"
"de:05111:18048_Parent","","D-Rather Str./Hochschule HSD","51.2456222","6.7898711","","1","","","","de:05111:18048"
"de:05111:18049:0:1","","D-St.-Vinzenz-Krankenhaus","51.2433053","6.7902304","","0","de:05111:18049_Parent","0","","de:05111:18049"
"de:05111:18049:0:2","","D-St.-Vinzenz-Krankenhaus","51.24222","6.7901586","","0","de:05111:18049_Parent","0","","de:05111:18049"
"de:05111:18049:0:3","","D-St.-Vinzenz-Krankenhaus","51.2432266","6.7907784","","0","de:05111:18049_Parent","0","","de:05111:18049"
"de:05111:18049:0:4","","D-St.-Vinzenz-Krankenhaus","51.2431535","6.7913533","","0","de:05111:18049_Parent","0","","de:05111:18049"
"de:05111:18049_Parent","","D-St.-Vinzenz-Krankenhaus","51.2431029","6.7902664","","1","","","","de:05111:18049"
"de:05111:18050:0:1","","D-Lennéstraße","51.2397848","6.7896735","","","","0","","de:05111:18050"
"de:05111:18050:0:2","","D-Lennéstraße","51.2390875","6.7895118","","","","0","","de:05111:18050"
"de:05111:18051:0:1","","D-PSD BANK DOME","51.2727073","6.812859","","","","0","","de:05111:18051"
"de:05111:18051:0:2","","D-PSD BANK DOME","51.2730613","6.8118888","","","","0","","de:05111:18051"
"de:05111:18052:1:1","","D-Hansaplatz","51.24664","6.8018187","","0","de:05111:18052_Parent","0","","de:05111:18052"
"de:05111:18052:2:2","","D-Hansaplatz","51.2469324","6.8019175","","0","de:05111:18052_Parent","0","","de:05111:18052"
"de:05111:18052:3:3","","D-Hansaplatz","51.2477365","6.8017828","","0","de:05111:18052_Parent","0","","de:05111:18052"
"de:05111:18052:4:4","","D-Hansaplatz","51.246938","6.8020433","","0","de:05111:18052_Parent","0","","de:05111:18052"
"de:05111:18052_Parent","","D-Hansaplatz","51.2468199","6.8018816","","1","","","","de:05111:18052"
"de:05111:18053:1:1","","D-Grunerstraße","51.2436821","6.801648","","0","de:05111:18053_Parent","0","","de:05111:18053"
"de:05111:18053:2:2","","D-Grunerstraße","51.2431254","6.8017379","","0","de:05111:18053_Parent","0","","de:05111:18053"
"de:05111:18053:3:3","","D-Grunerstraße","51.2436315","6.8015312","","0","de:05111:18053_Parent","0","","de:05111:18053"
"de:05111:18053:4:4","","D-Grunerstraße","51.2436709","6.8018367","","0","de:05111:18053_Parent","0","","de:05111:18053"
"de:05111:18053_Parent","","D-Grunerstraße","51.2434347","6.8016929","","1","","","","de:05111:18053"
"de:05111:18054:1:1","","D-Vogelsanger Weg","51.2575758","6.7996448","","","","0","","de:05111:18054"
"de:05111:18054:2:2","","D-Vogelsanger Weg","51.2579243","6.7990968","","","","0","","de:05111:18054"
"de:05111:18055:1:1","","D-Am Schein","51.2584359","6.8067325","","","","0","","de:05111:18055"
"de:05111:18055:2:2","","D-Am Schein","51.2587732","6.8071996","","","","0","","de:05111:18055"
"de:05111:18056:1:1","","D-Rotdornstraße","51.2629556","6.8157156","","","","0","","de:05111:18056"
"de:05111:18056:2:2","","D-Rotdornstraße","51.2628656","6.8154012","","","","0","","de:05111:18056"
"de:05111:18057:1:1","","D-Corellistraße","51.1543331","6.8806459","","","","0","","de:05111:18057"
"de:05111:18057:2:2","","D-Corellistraße","51.1541753","6.8802416","","","","0","","de:05111:18057"
"de:05111:18060:0:1","","D-Hubertushain","51.2733367","6.8336011","","0","de:05111:18060_Parent","0","","de:05111:18060"
"de:05111:18060:0:2","","D-Hubertushain","51.2735952","6.834203","","0","de:05111:18060_Parent","0","","de:05111:18060"
"de:05111:18060:0:3","","D-Hubertushain","51.273185","6.8331519","","0","de:05111:18060_Parent","0","","de:05111:18060"
"de:05111:18060:0:4","","D-Hubertushain","51.2737245","6.8341401","","0","de:05111:18060_Parent","0","","de:05111:18060"
"de:05111:18060_Parent","","D-Hubertushain","51.273466","6.8338886","","1","","","","de:05111:18060"
"de:05111:18061:0:1","","D-Hirschweg","51.2699534","6.8301336","","0","de:05111:18061_Parent","0","","de:05111:18061"
"de:05111:18061:0:2","","D-Hirschweg","51.2703412","6.8305468","","0","de:05111:18061_Parent","0","","de:05111:18061"
"de:05111:18061:0:3","","D-Hirschweg","51.2701333","6.8300617","","0","de:05111:18061_Parent","0","","de:05111:18061"
"de:05111:18061:0:4","","D-Hirschweg","51.2705716","6.8305109","","0","de:05111:18061_Parent","0","","de:05111:18061"
"de:05111:18061_Parent","","D-Hirschweg","51.2701895","6.8303582","","1","","","","de:05111:18061"
"de:05111:18062:0:1","","D-Oberrath","51.2658616","6.8270793","","","","0","","de:05111:18062"
"de:05111:18062:0:2","","D-Oberrath","51.2662495","6.8274476","","","","0","","de:05111:18062"
"de:05111:18062:0:3","","D-Oberrath","51.2660021","6.8259924","","","","0","","de:05111:18062"
"de:05111:18063:0:1","","D-Rather Waldstadion","51.2633884","6.8253366","","","","0","","de:05111:18063"
"de:05111:18063:0:2","","D-Rather Waldstadion","51.2632591","6.8253366","","","","0","","de:05111:18063"
"de:05111:18064:1:1","","D-Gilbachstraße","51.2123483","6.7544505","","","","0","","de:05111:18064"
"de:05111:18066:0:1","","D-Hardenbergstraße","51.226859","6.8618621","","","","0","","de:05111:18066"
"de:05111:18066:0:2","","D-Hardenbergstraße","51.2268534","6.8617992","","","","0","","de:05111:18066"
"de:05111:18067:0:1","","D-Dörpfeldstraße","51.2311287","6.8600295","","","","0","","de:05111:18067"
"de:05111:18067:0:2","","D-Dörpfeldstraße","51.2309487","6.8599128","","","","0","","de:05111:18067"
